codigo_med,nombre_med,formaf,tipomed
22530,TUBO DE GASTROSTOMIA DE BOTON DE BAJO PERFIL Y DE REEMPLAZO Nº 18 X 1.2 mm   UNIDAD,UNIDAD,I
48053,CANULA PARA TRAQUEOSTOMIA N° 8 CON BALON DE BAJA PRESION DE LARGA PERMANENCIA   UNIDAD,UNIDAD,I
39576,INJERTO VASCULAR ANILLADO DE PTFE 7 mm x 80 cm   UNIDAD,UNIDAD,I
36757,ENVASE DE PLASTICO DE ALTA DENSIDAD TALQUERO CON APLICADOR X 70 g   UNIDAD,UNIDAD,I
18582,SULFACETAMIDA (SOLUCION OFTALMICA) 100 mg/mL (10 %) 15 mL SOLUCION,SOLUCION,M
52982,CATETER PERCUTANEO CON INTRODUCTOR 1.9 FR 1 LUMEN X 20 cm   UNIDAD,UNIDAD,I
2782,DICLOFENACO 1 g/100 g 50 g GEL,GEL,M
34090,CANULA ENDOLUMINAL (STENT) CORONARIA DE METAL MEDICADA 2.5 mm X 16 mm   UNIDAD,UNIDAD,I
43813,CINTA INDICADORA QUIMICA DE ESTERILIZACION A VAPOR 18 mm X 50 m DE 10 N/m   UNIDAD,UNIDAD,I
54898,TREPANO CORNEAL DONANTE SIN VACIO DESCARTABLE - X 8.0 mm UNIDAD,UNIDAD,I
43611,KIT ELISA ANTI HBC TOTAL (CORE)  1 DET UNIDAD,UNIDAD,I
37121,FUNDA DE POLIETILENO PARA LAPAROSCOPIO   UNIDAD,UNIDAD,I
32924,APOSITO HIDROPOLIMERO 18.0 cm X 18.0 cm   UNIDAD,UNIDAD,I
53042,PARCHE DE REFERENCIA PARA NAVEGACION ELECTROANATOMICA CARDIACA X 6   UNIDAD,UNIDAD,I
52904,GUANTE ESTETICO DE MANO IZQUIERDA PARA CABALLERO   UNIDAD,UNIDAD,I
20254,FILTRO ANTIBACTERIANO DE BARRERA ADULTO   UNIDAD,UNIDAD,I
45541,PLACA DE BLOQUEO DE 3 AGUJEROS X 3.5 mm PARA RADIO DISTAL   UNIDAD,UNIDAD,I
52630,ESPARADRAPO HIPOALERGENICO DE PAPEL 5 cm X 9.1 m  x 6 CORTES UNIDAD,UNIDAD,I
99917,,,
28085,INTRODUCTOR PARA CATETER PERCUTANEO 9.0 FR X 11 cm   UNIDAD,UNIDAD,I
32210,ANTISUERO ANTI SHIGUELLA GRUPO C  3 mL SOLUCION,SOLUCION,I
35695,APOSITO BIOLOGICO DE PIEL DE CERDO ESTERIL PERFORADA 8 cm X 30 cm   UNIDAD,UNIDAD,I
54307,FORMALDEHIDO 10 % TAMPONADO pH 7.00 - 10 L UNIDAD,UNIDAD,I
38473,CANULA NASAL PARA SISTEMA CPAP DE BURBUJA N° 15   UNIDAD,UNIDAD,I
54205,KIT DE TUBO CORRUGADO Y CANULA DESCARTABLE ADULTO PARA  TERAPIA RESPIRATORIA DE ALTO FLUJO  TALLA L UNIDAD,UNIDAD,I
28598,GUIA PARA ANGIOPLASTIA 0.014 mm x 182 cm   UNIDAD,UNIDAD,I
34759,ESPIRAL PARA EMBOLIZACION ENDOVASCULAR 2 mm X 2 cm   UNIDAD,UNIDAD,I
42085,SET INSTRUMENTAL QUIRURGICO PARA ASPIRACION ENDOUTERINA (AMEU)  10 PIEZAS SET,SET,I
24795,ASA DE CORTE ACODADA PARA RESECTOSCOPIO DE 24 CHARR   UNIDAD,UNIDAD,I
22556,SUJETADOR DE TUBO ENDOTRAQUEAL UNIVERSAL   UNIDAD,UNIDAD,I
32851,"MINIPLACA DE TITANIO FORMA ""Y"" 5 ORIFICIOS SISTEMA 1.5 mm   UNIDAD",UNIDAD,I
40766,FRESA QUIRURGICA CORTANTE PARA OIDO 1.8 mm X 70 mm   UNIDAD,UNIDAD,I
20934,"TUBO DE DRENAJE PEN ROSE 1 1/2"" X 18""   UNIDAD",UNIDAD,I
51764,OCLUSOR PERCUTANEO DE PERSISTENCIA DE DUCTUS ARTERIOSO DE 15 mm X 12 mm   UNIDAD,UNIDAD,I
24871,FRESA PARA CRANEOTOMO DE ACERO PARA DRILADO DIAMANTADA DE 5 mm DE DIAMETRO X 40 mm   UNIDAD,UNIDAD,I
40992,FRASCO DE POLIETILENO x 1 L CON TAPA Y CONTRATAPA   UNIDAD,UNIDAD,I
44603,SET PARA BOMBA DE INFUSION CON CASSETTE PARA MICROGOTERO   UNIDAD,UNIDAD,I
40181,MASCARA LARINGEA DESCARTABLE CON ACCESO GASTRICO + INTUBACION N° 5   UNIDAD,UNIDAD,I
31966,FORMULA ENTERAL POLIMERICA PEDIATRICA  400 g POLVO,POLVO,I
42036,CINTA DE CONTROL EXTERNO DE ESTERILIZACION A VAPOR X 1250 DET   UNIDAD,UNIDAD,I
28035,COLESTEROL TOTAL ENZIMATICO  300 DET KIT,KIT,I
41236,CIRCUITO DE PRESION POSITIVA CONTINUA NASAL DE BURBUJAS CON MASCARILLA TALLA M  UNIDAD UNIDAD,UNIDAD,I
54175,TUBO DESCARTABLE ESTERIL GRADUADO DE POLIPROPILENO CON TAPA ROSCA  2 mL X 100 UNIDAD,UNIDAD,I
35295,KIT PARA NEFROSTOMIA PERCUTANEA 12 FR X 10 PIEZAS   UNIDAD,UNIDAD,I
51268,CONO DE GUTAPERCHA SET DE 0.35 mm CON CONICIDAD 6% X 60 UNIDADES   UNIDAD,UNIDAD,I
42936,SET DE INTUBACION LACRIMAL (SET DE CRAWFORDS) 27 G X 11.5 cm   UNIDAD,UNIDAD,I
39639,ARCO NITI RECTANGULARES INFERIORES N° 16   UNIDAD,UNIDAD,I
43577,PLACA DE BLOQUEO DE 9 AGUJEROS 2.7/3.5 mm PARA HUMERO DISTAL MEDIAL DERECHA   UNIDAD,UNIDAD,I
18022,SONDA NASOYEYUNAL Nº 8   UNIDAD,UNIDAD,I
37992,TORNILLO DE TRACCION 4.5 mm X 7.5 cm   UNIDAD,UNIDAD,I
37736,CITRATO DE SODIO P.A.  500 g UNIDAD,UNIDAD,I
11433,LINEA VENOSA PARA HEMODIALISIS   UNIDAD,UNIDAD,I
52989,SET INSTRUMENTAL QUIRURGICO DE CURACIONES X 7 PIEZAS   UNIDAD,UNIDAD,I
34318,ASA LEEP 10 mm X 20 mm   UNIDAD,UNIDAD,I
34073,CLIP DE TITANIO TALLA MICRO   UNIDAD,UNIDAD,I
49023,VALVULA INTERNA PARA TROCAR DE POLIMERO DE 5.5 mm   UNIDAD,UNIDAD,I
33652,TORNILLO ESPONJOSO ROSCA TOTAL 4.0 mm X 60 mm   UNIDAD,UNIDAD,I
45956,TORNILLO HEXALOBE  3.5 mm X 26 mm UNIDAD,UNIDAD,I
41031,SET DE INFUSION (LINEA DE EXTENSION OPACA Y JERINGA DESCARTABLE 50 mL)   SET,SET,I
3903,HEXETIDINA (COLUTORIO) 100 mg/100 mL 30 mL SOLUCION,SOLUCION,M
55690,ACIDO RETINOICO Q.P. - - -,UNIDAD,I
35584,TEST DE ANTIGENO CA 125 METODO AUTOMATIZADO   UNIDAD,UNIDAD,I
29843,SET DE MATERIAL DESCARTABLE PARA INYECCION DE FLUIDO VISCOSO   UNIDAD,UNIDAD,I
27332,INSUFLADOR DE BALON PARA ENDOSCOPIO   UNIDAD,UNIDAD,I
50789,FORMULA LACTEA PARA CRECIMIENTO  X 850 g APROX. UNIDAD,UNIDAD,I
29899,"GUIA TEFLONADA RECTA 0.035"" X 150 cm   UNIDAD",UNIDAD,I
40014,TORNILLO DE BLOQUEO 2.4 mm x 24 mm   UNIDAD,UNIDAD,I
33695,CHALECO MANGA CORTA ELASTICA TALLA N° 4   UNIDAD,UNIDAD,I
38413,RUBEOLA IgM  DET KIT,KIT,I
29399,TUBO ENDOTRAQUEAL CON LUMEN DE SUCCION INTEGRADO EN EL AREA SUBGLOTICA Nº 8.0   UNIDAD,UNIDAD,I
47039,BANDA ELASTICA  AJUSTABLE CON SUJETADOR DE SONDA VESICAL   UNIDAD,UNIDAD,I
34289,MUSLERA CON PRETINA ELASTICA TALLA N° 10   UNIDAD,UNIDAD,I
40341,CEPA ESCHERICHIA COLI BETA LACTAMASA ATCC 35218   UNIDAD,UNIDAD,I
34883,MANGA MIXTA PAPEL Y PLASTICO PARA ESTERILIZACION CON FUELLE DE 8 cm X 30 cm X 100 m   UNIDAD,UNIDAD,I
21366,CLAVO SCHANZ ROSCA DISTAL 4.0 mm X 20 cm   UNIDAD,UNIDAD,I
10384,BOTAS DESCARTABLES IMPERMEABLE   PAR,PAR,I
29410,CONDENSADOR LATERAL SET 15-40 DE 25 mm   UNIDAD,UNIDAD,I
32267,ESPIROMETRO DESCARTABLE DE PLASTICO DE 3 BOLAS   UNIDAD,UNIDAD,I
24383,SISTEMA DE FIJACION TRANSPEDICULAR DE TITANIO   UNIDAD,UNIDAD,I
41769,AGUJA DE GUIA 1.6 mm X 203 mm   UNIDAD,UNIDAD,I
22485,BROCA DE 3.5 mm DE DIAMETRO X 150 mm   UNIDAD,UNIDAD,I
54886,TRIPTORELINA 22.5 mg - INYECTABLE,INYECTABLE,M
38961,CLAVO INTRAMEDULAR BLOQUEADO PARA FEMUR DIAMETRO 11 mm x 400 mm   UNIDAD,UNIDAD,I
41631,APOSITO DE HIDROFIBRA CON PLATA IONICA 1.2 % + ACIDO ETILENEDIAMINETETRA ACETICO (EDTA) + CLORURO DE BENZETONIO  (B  5 cm X 5 cm UNIDAD,UNIDAD,I
34996,CONECTOR EN Y PARA CIRCUITO PEDIATRICO DE 15 mm   UNIDAD,UNIDAD,I
1003,BECLOMETASONA + SALBUTAMOL 50 µg + 100 µg/DOSIS 200 DOSIS AEROSOL,AEROSOL,M
19527,ADHESIVO FOTOCURABLE CON AGENTE DE ENLACE  5 mL SOLUCION,SOLUCION,I
46604,CATETER DE DRENAJE MULTIPROPOSITO 14 FR X 25 cm   UNIDAD,UNIDAD,I
31091,CLIP DE ANEURISMA RECTO 8 mm PERMANENTE   UNIDAD,UNIDAD,I
30056,TORNILLO DE BLOQUEO DE TITANIO AUTORROSCANTE 4.0 mm X 70 mm   UNIDAD,UNIDAD,I
3633,FLUTAMIDA 250 mg  TABLETA,TABLETA,M
25282,TORNILLO DE BLOQUEO 3.5 mm X 48 mm   UNIDAD,UNIDAD,I
10279,ANTISUERO ANTI E. COLI ENTEROINVASIVA A POLIVALENTE  3 mL SOLUCION,SOLUCION,I
24935,FRESA REUSABLE PARA TREPANO ADULTO 12 mm/15 mm   UNIDAD,UNIDAD,I
1272,BISOPROLOL 2.5 mg  TABLETA,TABLETA,M
30310,CLAVO RUSH INTRAMUSCULAR REDONDO TIPO GANCHO 3.5 mm X 300 mm   UNIDAD,UNIDAD,I
45783,CLAVO CEFALO MEDULAR BLOQUEADO PARA FEMUR DE TITANIO 135° 12 mm X 340 mm UNIDAD,UNIDAD,I
36100,PLACA LCP DE 08 AGUJEROS X 4.5 mm PARA FEMUR DISTAL DERECHO   UNIDAD,UNIDAD,I
35286,PROTEINA EN ORINA  100 DET KIT,KIT,I
33884,SENSOR DESCARTABLE PARA OXIMETRO DE PULSO TL 0625   KIT,KIT,I
35441,TUBO NASOFARINGEO DESCARTABLE Nº 5   UNIDAD,UNIDAD,I
34320,MANDIL DESCARTABLE ESTERIL TALLA XL   UNIDAD,UNIDAD,I
29570,FERULA TRAQUEAL DE SILICONA   UNIDAD,UNIDAD,I
10055,AGAR BASE  500 g SOLUCION,SOLUCION,I
34548,"MASCARILLA ORONASAL PARA VENTILACION MECANICA NO INVASIVA TALLA ""S""   UNIDAD",UNIDAD,I
48173,ALIMENTO NUTRICIONAL COMPLETO Y BALANCEADO PARA ADULTOS MAYORES X 220 mL.   UNIDAD,UNIDAD,I
44327,PROCALCITONINA QUIMIOLUMINISCENCIA  100 DETERMINACIONES UNIDAD,UNIDAD,I
45010,BOLSA DE POLIPROPILENO DE BIOSEGURIDAD PARA AUTOCLAVE DE 23 in X 19 in   UNIDAD,UNIDAD,I
32133,REACTIVO PARA GASES ELECTROLITOS SANGUINEOS ARTERIALES  1 DET UNIDAD,UNIDAD,I
19948,SUTURA NAILON AZUL MONOFILAMENTO 6/0 C/A 3/8 CIRCULO CORTANTE 15 mm X 45 cm   UNIDAD,UNIDAD,I
49083,EMICIZUMAB 30 mg/mL 1mL INYECTABLE,INYECTABLE,M
36632,ACETATO DE PLOMO Q.P.  1 Kg UNIDAD,UNIDAD,I
37450,PARCHE CARDIOVASCULAR DE PTFE 0.6 mm X 10 cm X 15 cm   UNIDAD,UNIDAD,I
42941,SET DE MONITOREO HEMODINAMICO  UNIDAD UNIDAD,UNIDAD,I
53509,PELICULA RADIOGRAFICA LASER PARA MAMOGRAFIA 8 in X 10 in X 150   UNIDAD,UNIDAD,I
39222,INTRODUCTOR VASCULAR 7 FR X 70 cm   UNIDAD,UNIDAD,I
24750,CINTA INDICADORA DE PH 0 A 14 X 100   UNIDAD,UNIDAD,I
19488,AGAR M - FC  500 g SOLUCION,SOLUCION,I
11396,LAPIZ CON PUNTA DE DIAMANTE PARA GRABAR EN VIDRIO   UNIDAD,UNIDAD,I
52625,CANULA ENDOLUMINAL (STENT) CAROTIDEO DE METAL  8.0 mm X 30 mm UNIDAD,UNIDAD,I
32066,HORMONA GONADOTROFINA CORIONICA (HCG) SUB UNIDAD BETA CUALITATIVA  1 DET KIT,KIT,I
42150,PLACA DE BLOQUEO DE 11 AGUJEROS 2.7/3.5 mm PARA HUMERO DISTAL DORSO LATERAL IZQUIERDO  UNIDAD UNIDAD,UNIDAD,I
42216,TORNILLO CORTICAL 2.7 mm X 26 mm   UNIDAD,UNIDAD,I
40185,ANTICUERPO ANTI HERPES VIRUS 2 IgM ELISA  96 DET KIT,KIT,I
12017,SUTURA CATGUT CROMICO 2/0 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm*   UNIDAD,UNIDAD,I
34607,"CONECTOR RECTO 3/8"" X 3/8"" SIN LUER   UNIDAD",UNIDAD,I
30414,SOPORTE ESTABILIZADOR MEDIO LATERAL DE POLIPROPILENO PARA TOBILLO ADULTO   UNIDAD,UNIDAD,I
19977,CHASIS (CASSETTE) PARA PELICULA RADIOGRAFICA CON PANTALLA SENSIBLE AL VERDE 8'' x 10''   UNIDAD,UNIDAD,I
28186,PLACA EN T DE 35 mm PARA TIBIA X 7 ORIFICIOS   UNIDAD,UNIDAD,I
45072,SUPLEMENTO DE VITOX X 2 mL 5 VIALES   UNIDAD,UNIDAD,I
54134,ESFINTEROTOMO DE PRECORTE TRIPLE LUMEN - 7 FR X 20 mm UNIDAD,UNIDAD,I
26287,SUTURA DE POLIDIOXANONA 5/0 C/2A 3/8 CIRCULO REDONDA 13 mm X 60 cm   UNIDAD,UNIDAD,I
28424,CASSETTE DE ULTRASONIDO PARA EQUIPO FACOEMULSIFICADOR CONSTELLATION   UNIDAD,UNIDAD,I
38952,CATETER BALON PARA ANGIOPLASTIA CORONARIA 2.0 mm x 15 mm   UNIDAD,UNIDAD,I
53118,PLACA DE BLOQUEO LCP 4 AGUJEROS X 2.7/3.5 mm PARA PERONE DISTAL DERECHA   UNIDAD,UNIDAD,I
24484,TORNILLO ESPONJOSO 6.5 mm ROSCA 32 mm X 50 mm   UNIDAD,UNIDAD,I
23427,"CATETER ENDOVENOSO PERIFERICO Nº 18 G X 1"" CON ADAPTADOR EN Y   UNIDAD",UNIDAD,I
27465,PINZA DE BIOPSIA PARA COLONOSCOPIA CON AGUJA X 240 cm DE LONGITUD   UNIDAD,UNIDAD,I
39782,ANTIGENO RPR  250 DET KIT,KIT,I
49502,YODATO DE SODIO P.A.  X 100 g UNIDAD,UNIDAD,I
40689,AGUJA HUBER Nº 22 G x 19 mm CON DISPOSITIVO DE BIOSEGURIDAD   UNIDAD,UNIDAD,I
34728,TORNILLO ESPONJOSO ROSCA DISTAL 4.0 mm X 45 mm   UNIDAD,UNIDAD,I
33704,CHALECO SIN MANGAS ELASTICA TALLA N° 4   UNIDAD,UNIDAD,I
28821,ESPARADRAPO HIPOALERGENICO DE SEDA 30 cm X 9.14 m X 5 CORTES   UNIDAD,UNIDAD,I
32597,SISTEMA REDIRECCIONADOR DE FLUJO DE DOBLE STENT INTEGRADO   UNIDAD,UNIDAD,I
26052,CATETER DE ABLACION POR RADIOFRECUNECIA VENOSO 7 FR X 100 cm   UNIDAD,UNIDAD,I
53715,APLICADOR DE GLUCONATO DE CLORHEXIDINA AL 2% + ALCOHOL ISOPROPILICO AL 70% X 3 mL   UNIDAD,UNIDAD,I
4897,MONTELUKAST 10 mg  TABLETA,TABLETA,M
23728,DISCO DE SENSIBILIDAD DE ERITROMICINA 30 µg 50 DISCOS UNIDAD,UNIDAD,I
39426,BALON DILATADOR DE EXPANSION RADIAL CONTROLADA DE 18 mm / 19.5 mm / 20 mm   UNIDAD,UNIDAD,I
36750,TIJERA METZEMBAUM CURVA PARA LAPAROSCOPIA 31 cm   UNIDAD,UNIDAD,I
38914,LIGADURA VASCULAR DE SILICONA 1.3 mm x 559 mm   UNIDAD,UNIDAD,I
23799,MACROGOL 3350 (POLIETILENGLICOL 3350) COMBINACIONES SIN SODIO SULFATO  110 g POLVO,POLVO,M
30823,RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE ENDOSCOPICA 60 mm   UNIDAD,UNIDAD,I
20491,SUTURA ACIDO POLIGLICOLICO 3/0 C/A 1/2 CIRCULO REDONDA 25 mm X 75 mm   UNIDAD,UNIDAD,I
35728,CAJA PORTALAMINAS DE POLIESTIRENO  X 100 LAMINAS UNIDAD,UNIDAD,I
12763,REACTIVO DE UREA ENZIMATICA  500 DET KIT,KIT,I
45725,KIT PARA FRACCIONAMIENTO AUTOMATIZADO DE HEMOCOMPONENTES CON FILTRO LEUCORREDUCTOR EN UN SOLO PASO   UNIDAD,UNIDAD,I
24937,SET DE FIJACION EXTERNA PARA PIERNA   UNIDAD,UNIDAD,I
43218,CAMISA DE ACCESO URETERAL DE 9.5-11.5 FR X 45 cm LONGITUD   UNIDAD,UNIDAD,I
31150,SET DE CASSETTE PARA BOMBA PCA (ANALGESIA CONTROLADA POR EL PACIENTE)   UNIDAD,UNIDAD,I
10094,"AGUJA EPIDURAL DESCARTABLE Nº 18 G X 3 1/2""   UNIDAD",UNIDAD,I
17525,"VENDA DE GASA 4"" X 5 yd   UNIDAD",UNIDAD,I
28829,PLACA DE RECONSTRUCCION MANDIBULAR ANGULADA FORMA EN L 6 AGUJEROS X 21 AGUJEROS X 2.0 mm  IZQUIERDA   UNIDAD,UNIDAD,I
35308,OXIGENADOR DE MEMBRANA CON RESERVORIO CARDIOTOMIA ADULTO   UNIDAD,UNIDAD,I
52830,ANTICUERPO MONOCLONAL PARA RECEPTOR DE PROGESTERONA (PGR636) X 12 mL   UNIDAD,UNIDAD,I
37714,KIT PARA PROCEDIMIENTO DE FOTOQUIMIOTERAPIA EXTRACORPOREA (FOTOFERESIS) X 4 PIEZAS   UNIDAD,UNIDAD,I
22216,TRANSAMINASA GLUTAMICA OXALACETICA (TGO) CINETICA  200 DET KIT,KIT,I
33384,TOBILLERA ELASTICA N° 8   UNIDAD,UNIDAD,I
30568,SUTURA DE POLIPROPILENO 4/0 C/DOBLE AGUJA 1/2 CIRCULO REDONDA 25 mm X 90 cm   UNIDAD,UNIDAD,I
27445,ORTESIS PARA TOBILLO - PIE  BILATERAL DE POLIPROPILENO   UNIDAD,UNIDAD,I
46274,PASTA DENTIFRICA  15 mL APROX UNIDAD,UNIDAD,I
48569,DISECTOR DESCARTABLE PUNTA MANDIBULA CURVA  REVESTIDA 7mm   UNIDAD,UNIDAD,I
25839,GRADILLA DE POLIPROPILENO PARA 40 TUBOS DE 20 mm X 150 mm   UNIDAD,UNIDAD,I
4319,L-ALANIL-L-GLUTAMINA 20 g 100 mL INYECTABLE,INYECTABLE,M
22791,ESCLEROTOMO DESCARTABLE 20 GA (1.3 mm)   UNIDAD,UNIDAD,I
16564,GUANTE PARA EXAMEN DESCARTABLE Nº 6   UNIDAD,UNIDAD,I
28842,DOSAJE  DE COCAINA  1 DET KIT,KIT,I
45003,ANTICUERPO MONOCLONAL CD 3 PACIFIC BLUE/V 450  0.6 mL UNIDAD,UNIDAD,I
24324,JERINGA DESCARTABLE 60 mL PICO ROSCA SIN AGUJA   UNIDAD,UNIDAD,I
10967,"ESPARADRAPO DE PLASTICO 2"" X 10 yd   UNIDAD",UNIDAD,I
26810,"CATETER ENDOVENOSO PERIFERICO Nº 18 G X 1 1/4"" CON DISPOSITIVO DE BIOSEGURIDAD   UNIDAD",UNIDAD,I
11346,JERINGA DE IRRIGACION CON BULBO 60 mL   UNIDAD,UNIDAD,I
34876,CATETER IMPLANTABLE DE SILICONA CON PUERTO DE RESINA TITANIO Y ACERO INOXIDABLE 5 FR X 60 cm X 8.7 mm   UNIDAD,UNIDAD,I
11712,PLACA TERCIO DE CAÑA DE 5 AGUJEROS   UNIDAD,UNIDAD,I
27396,CORSE RIGIDO TORAXICO LUMBAR CON APOYO PELVICO PEDIATRICO   UNIDAD,UNIDAD,I
33011,PLACA LCP DE 7 AGUJEROS X 3.5 mm PARA TIBIA DISTAL IZQUIERDA   UNIDAD,UNIDAD,I
31433,PIE SACH DERECHO UNISEX TALLA 26 COLOR BEIGE   UNIDAD,UNIDAD,I
54932,MINIPLACA DE TITANIO RECTA CON PUENTE DE 2 AGUJEROS,UNIDAD,I
28257,SONDA NASOGASTRICA DE SILICONA Nº 18   UNIDAD,UNIDAD,I
29515,TORNILLO ESPONJOSO 6.5 mm ROSCA 32 mm X 70 mm   UNIDAD,UNIDAD,I
38235,PINZA CON PUNTA DE CONTROL GRASPER LAPCLINCH 22.6 mm   UNIDAD,UNIDAD,I
11212,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 6   PAR,PAR,I
23281,TORNILLO DE TITANIO 2.7 mm X 12 mm   UNIDAD,UNIDAD,I
24878,LAMINA PORTA OBJETO PAVONADA EN UN EXTREMO 25 mm X 75 mm X 100   UNIDAD,UNIDAD,I
39597,"MANTA ABSORBENTE DE FLUIDOS EN SUPERFICIE 36"" X 44""   UNIDAD",UNIDAD,I
22468,ESTETOSCOPIO CLINICO NEONATAL   UNIDAD,UNIDAD,I
41373,TUBO EN T MONTGOMERY Nº 8   UNIDAD,UNIDAD,I
10739,COLESTEROL TOTAL ENZIMATICO  200 DET KIT,KIT,I
49962,INTRODUCTOR FEMORAL CON CUBIERTA HIDROFILICA 7 FR X 75 cm   UNIDAD,UNIDAD,I
21348,TIPS AZUL 10 UL - 1000 UL X 1000 UNIDADES   UNIDAD,UNIDAD,I
29916,DISTRACTOR INTRAORAL DE RAMA EN ASA DERECHO E IZQUIERDO   UNIDAD,UNIDAD,I
45560,DEPOSITO DE CARTON PARA DESCARTE DE MATERIAL PUNZOCORTANTE 5 L   UNIDAD,UNIDAD,I
26053,KIT BASICO DESCARTABLE DE TUBOS CORRUGADOS Y ACCESORIOS ADULTO PARA VENTILADOR VOLUMETRICO   UNIDAD,UNIDAD,I
40606,PROTESIS TOTAL DE RODILLA COSTREÑIDA   UNIDAD,UNIDAD,I
39391,PROTESIS TOTAL DE CADERA IZQUIERDA NO CEMENTADA   UNIDAD,UNIDAD,I
22382,DISCO DE SENSIBILIDAD DE OFLOXACINO 5 ug 50 DISCOS UNIDAD,UNIDAD,I
39499,DISCO DE EDTA (ACIDO ETILENDIAMINOTETRAACETICO)  x 50 DISCOS UNIDAD,UNIDAD,I
52879,PROTESIS PARCIAL DE HOMBRO IZQUIERDO   UNIDAD,UNIDAD,I
45514,PLACA LCP DE 14 AGUJEROS X 3.5 mm PARA TIBIA PROXIMAL MEDIAL IZQUIERDA   UNIDAD,UNIDAD,I
36099,KIT ELISA PARA ZIKA IG M  96 DET KIT,KIT,I
37218,HORMONA PROLACTINA (PRL)  100 DET KIT,KIT,I
25848,GRAPADOR ENDOSCOPICO FIJADOR DE MALLA   UNIDAD,UNIDAD,I
23710,MASCARILLA DESCARTABLE CON TIRAS X 50 UND   UNIDAD,UNIDAD,I
5934,SUCRALFATO 1 g/5 mL 200 mL SUSPENSION,SUSPENSION,M
34026,SOLUCIONES PARA NUTRICION PARENTERAL 3 EN 1 + GLUTAMINA  2 L INYECTABLE,INYECTABLE,M
35689,PLACA DE RECONSTRUCCION DE 9 AGUJEROS X 3.5 mm   UNIDAD,UNIDAD,I
26893,SET DE PLACAS DE SOPORTE TORACICO X 2 PIEZAS   UNIDAD,UNIDAD,I
33616,AUDIFONO DIGITAL PROGRAMABLE DE 100 Db   UNIDAD,UNIDAD,I
23880,BROCA DE 1.5 mm DE DIAMETRO X 40 mm   UNIDAD,UNIDAD,I
25379,INTRODUCTOR RADIAL CON CUBIERTA HIDROFILICA 6 FR X 10 cm   UNIDAD,UNIDAD,I
33987,PLACA LCP DE 09 AGUJEROS X 4.5/5.0 mm PARA FEMUR DISTAL ADULTO   UNIDAD,UNIDAD,I
23179,OXACILINA CON DILUYENTE 1 g  INYECTABLE,INYECTABLE,M
35351,"AGUJA PARA EXTRACCION DE SANGRE AL VACIO 23 G X 1""   UNIDAD",UNIDAD,I
38753,SISTEMA PARA IDENTIFICACION + ANTIBIOGRAMA DE BACTERIAS GRAM NEGATIVAS URINARIOS X 20 DETERMINACIONES   UNIDAD,UNIDAD,I
20383,ESPONJA HEMOSTATICA DE COLAGENO 10.2 cm X 20.3 cm   UNIDAD,UNIDAD,I
34139,CLAVO KIRSCHNER 1.4 mm X 225 mm   UNIDAD,UNIDAD,I
55327,RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE ENDOSCOPICA - 45 mm X 4.1 mm UNIDAD,UNIDAD,I
53375,DIMETILFUMARATO 240 mg  TABLETA,TABLETA,M
15018,ACRILICO POLVO DE CURADO RAPIDO TRANSPARENTE  1 g UNIDAD,UNIDAD,I
12693,TUBO PARA EXTRACCION DE SANGRE CON SISTEMA DE VACIO DE POLIPROPILENO DE 0.5 mL CON EDTA TRIPOTASICO   UNIDAD,UNIDAD,I
11468,MASCARA DE OXIGENO DESCARTABLE PARA NEBULIZACION ADULTO*   UNIDAD,UNIDAD,I
36949,MINIPLACA DE TITANIO ORBITAL DERECHA 10 AGUJEROS SISTEMA 2.0 mm   UNIDAD,UNIDAD,I
40957,MAGNESIO  1 DET UNIDAD,UNIDAD,I
20133,HIDRATO DE CLORAL  500 g SOLUCION,SOLUCION,I
53994,SOLUCION PARA IRRIGACION DE HERIDAS ANTIMICROBIANAS NO ESTERIL  1 L UNIDAD,UNIDAD,I
24986,SUTURA NAILON AZUL MONOFILAMENTO 5/0 C/A 1/2 CIRCULO CORTANTE 15 mm X 70 cm   UNIDAD,UNIDAD,I
36176,IRT FIBROSIS QUISTICA NEONATAL  1 DET KIT,KIT,I
29230,ESPARADRAPO HIPOALERGENICO DE PAPEL 2.5 cm x 9.1 m   UNIDAD,UNIDAD,I
29847,MANGA MIXTA PAPEL Y PLASTICO PARA ESTERILIZACION CON FUELLE DE 8 cm X 38 cm X 100 m   UNIDAD,UNIDAD,I
47619,FRASCO DE VIDRIO BOROSILICATO X 100 mL CON TAPA   UNIDAD,UNIDAD,I
38491,PLACA DE COMPRESION Y BLOQUEO ANCHA DE LCP 16 AGUJEROS x 4.5 mm   UNIDAD,UNIDAD,I
20921,CAPSULA DE GELATINA DURA PARA PRODUCTOS FARMACEUTICOS Nº 5   UNIDAD,UNIDAD,I
23097,LAMINA PORTA OBJETO 25.4 mm X 76.2 mm X 50 UNIDADES   UNIDAD,UNIDAD,I
54286,SISTEMA DE BIOPSIA Y ACCESO HEPATICA TRANSYUGULAR  18 G x 60 cm x 14 cm x UNIDAD,UNIDAD,I
42272,PRUEBA RAPIDA PARA HEPATITIS C  40 DET KIT,KIT,I
